biblioteca_id;biblioteca_nom;horari_estiu_dilluns;horari_estiu_dimarts;horari_estiu_dimecres;horari_estiu_dijous;horari_estiu_divendres;horari_estiu_dissabte;horari_estiu_diumenge;horari_hivern_dilluns;horari_hivern_dimarts;horari_hivern_dimecres;horari_hivern_dijous;horari_hivern_divendres;horari_hivern_dissabte;horari_estiu_diumenge;INE5;municipi_nom;nombre_habitants;comarca_codi;comarca_nom;observacions_hivern;observacions_estiu
fsg2;Biblioteca Josep Roig i Raventós. Sitges;De 15.30 h a 20 h;De 10 h a 14 h i de 15.30 h a 20 h;De 10 h a 14 h i de 15.30 h a 20 h;De 15.30 h a 20 h;De 15.30 h a 20 h;Tancat;Tancat;De 15.30 h a 20 h;De 10 h a 14 h i 15.30 h a 20 h;De 10 h a 14 h i de 15.30 h a 20 h;De 15.30 h a 20 h;De 15.30 h a 20 h;De 10 h a 14 h;Tancat;08270;Sitges;32609;17;Garraf;"<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>22 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p> </p> <p style='text-align: left; color: rgb(74, 74, 74); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Lato, sans-serif; font-size: 14px; font-style: normal; margin-top: 0px; margin-bottom: 20px; word-spacing: 0px; white-space: normal; box-sizing: border-box; orphans: 2; widows: 2; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;'> </p> <p style='margin-left:8px'> </p> <p style='text-align: left; color: rgb(74, 74, 74); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Lato, sans-serif; font-size: 14px; font-style: normal; font-weight: 400; margin-top: 0px; margin-bottom: 20px; word-spacing: 0px; white-space: normal; box-sizing: border-box; orphans: 2; widows: 2; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;'> </p> <p> </p> <p> </p></span> </p>";"<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>20 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p> </p> <ul> <li style='text-align: left; color: rgb(74, 74, 74); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Lato, sans-serif; font-size: 14px; font-style: normal; margin-top: 0px; margin-bottom: 20px; word-spacing: 0px; white-space: normal; box-sizing: border-box; orphans: 2; widows: 2; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;'>23 de juny tarda ( revetlla de Sant Joan)</li> <li style='text-align: left; color: rgb(74, 74, 74); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Lato, sans-serif; font-size: 14px; font-style: normal; margin-top: 0px; margin-bottom: 20px; word-spacing: 0px; white-space: normal; box-sizing: border-box; orphans: 2; widows: 2; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;'>24 de juny</li> <li style='text-align: left; color: rgb(74, 74, 74); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Lato, sans-serif; font-size: 14px; font-style: normal; margin-top: 0px; margin-bottom: 20px; word-spacing: 0px; white-space: normal; box-sizing: border-box; orphans: 2; widows: 2; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;'>Els divendres de juliol i agost la biblioteca obrirà de 10 h a 14 h</li> </ul> <p> </p> <p style='margin-left:8px'> </p> <p style='margin-left:48px'> </p> <p> </p> <p style='text-align: left; color: rgb(74, 74, 74); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Lato, sans-serif; font-size: 14px; font-style: normal; font-weight: 400; margin-top: 0px; margin-bottom: 20px; word-spacing: 0px; white-space: normal; box-sizing: border-box; orphans: 2; widows: 2; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;'> </p></span></p>"
fvu1;Biblioteca Joan Oliva i Milà. Vilanova i la Geltrú;De 10.00 a 14.00 i de 16.00 a 20.00;De 10.00 a 14.00 i de 16.00 a 20.00;De 10.00 a 14.00 i de 16.00 a 20.00;De 10.00 a 14.00 i de 16.00 a 20.00;De 10.00 a 14.00 i de 16.00 a 20.00;Tancat;Tancat;De 10.00 a 14.00 i de 16.00 a 20.00;De 10.00 a 14.00 i de 16.00 a 20.00;De 10.00 a 14.00 i de 16.00 a 20.00;De 10.00 a 14.00 i de 16.00 a 20.00;De 16.00 a 20.00;De 10.00 a 14.00 i de 16.00 a 20.00;Tancat;08307;Vilanova i la Geltrú;71641;17;Garraf;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>07 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p>Divendres de Carnaval, 13 de febrer:  de les 16 a les 19 h</p> <p>Dissabte de Carnaval, 14 de febrer: de 10 a 14 h (TARDA TANCAT)</p> <p>Dilluns de Carnaval, 16 de febrer: TANCAT TOT EL DIA</p> <p>Dimecres de Carnaval, 18 de febrer: de 10 a 14 h i de 16 a 19 h</p> <p>Dissabte de Pasqua, 4 d’abril: TANCAT TOT EL DIA </p> <p>Dissabte 2 de maig: TANCAT TOT EL DIA </p> <p>Dissabte 12 de setembre: TANCAT TOT EL DIA </p> <p>Dilluns 7 de desembre: TANCAT TOT EL DIA </p> <p> </p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>22 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p style='margin-bottom:11px'><strong>Del 22 de juny al 24 de juliol i de l'1 al 4 de setembre</strong>: OBERT de 10h a 14h i de 16h a 20h de dilluns a divendres. Dissabte TANCAT.</p> <p style='margin-bottom:11px'><strong>Juliol</strong>: del 27 al 31 OBERT de 10 a 14h</p> <p><strong>Agost:</strong> TANCAT de l'1 al 14</p> <p>            Del 17 al 31 OBERT de 10h a 14h, de dilluns a divendres.</p> <p>            Dissabte TANCAT.</p> <p> </p></span></p>
fvu2;Biblioteca Armand Cardona Torrandell. Vilanova i la Geltrú;De 10 a 14 h i de 16 a 20 h;De 10 a 14 h i de 16 a 20 h;De 10 a 14 h i de 16 a 20 h;De 10 a 14 h i de 16 a 20 h;De 10 a 14 h i de 16 a 20 h;Tancat;Tancat;De 16 a 20 h;De 10 a 14 h i de 16 a 20 h;De 10 a 14 h i de 16 a 20 h;De 10 a 14 h i de 16 a 20 h;De 10 a 14 h i de 16 a 20 h;De 10 a 14 h i de 17 a 20 h;Tancat;08307;Vilanova i la Geltrú;71641;17;Garraf;"<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>07 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p style='margin-bottom:20px'><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><span style='font-size:10.5pt'><span style='font-family:&quot;Arial&quot;,sans-serif'><span style='color:#4a4a4a'></span></span></span></span></span></p> <ul> <li style='margin-bottom: 16px; margin-left: 8px;'><strong>Dilluns 5 de gener</strong>: Tancat</li> <li style='margin-bottom: 16px; margin-left: 8px;'><strong>Divendres de Carnaval</strong> (13 de febrer): es tanca a les 19h</li> <li style='margin-bottom: 16px; margin-left: 8px;'><strong>Dissabte de Carnaval</strong> (14 de febrer): de 10h a 14h; tarda tancat</li> <li style='margin-bottom: 16px; margin-left: 8px;'><strong>Dilluns de Carnaval</strong> (16 de febrer): Tancat</li> <li style='margin-bottom: 16px; margin-left: 8px;'><strong>Dimecres de Carnaval</strong> (18 de febrer): es tanca a les 19h</li> <li style='margin-bottom: 16px; margin-left: 8px;'><strong>Dissabte de Pasqua</strong> (4 d'abril): Tancat</li> <li style='margin-bottom: 16px; margin-left: 8px;'><strong>Dissabte 2 de maig</strong>: Tancat</li> <li style='margin-bottom: 16px; margin-left: 8px;'><strong>Dissabte 12 de setembre</strong>: Tancat</li> <li style='margin-bottom: 16px; margin-left: 8px;'><strong>Dilluns 7 de desembre</strong>: Tancat</li> </ul> <p style='margin-bottom:20px'><span style='font-size:12pt'><span style='font-family:&quot;Times New Roman&quot;,serif'><span style='font-size:10.5pt'><span style='font-family:&quot;Arial&quot;,sans-serif'><span style='color:#4a4a4a'></span></span></span></span></span></p></span> </p>";<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>22 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p><strong>Del 22 de juny al 31 de juliol</strong>: OBERT de 10h a 14h i de 16h a 20h de dilluns a divendres (dissabte tancat)</p> <p><strong>Del 3 al 14 d'agost i de l'1 al 4 de setembre</strong>: OBERT de 10h a 14h de dilluns a divendres (dissabte tancat)</p> <p><strong>Del 16 al 31 d'agost</strong>: TANCAT PER VACANCES D'ESTIU</p> <p>A partir del dilluns 7 de setembre torna l'horari d'hivern</p></span></p>
gas1;Biblioteca. Artés;De 9.30 a 13.30;De 9.30 a 13.30;"De 9.30 a 13.30; de 16.00 a 20.00";De 9.30 a 13.30;De 9.30 a 13.30;Tancat;Tancat;De 15.30 a 20.00;De 15.30 a 20.00;"De 10.00 a 13.00; de 15.30 a 20.00";De 15.30 a 20.00;De 15.30 a 20.00;De 10.00 a 13.00;Tancat;08010;Artés;6225;7;Bages;"<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>14 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p>A més de les festes oficials, la Biblioteca estarà tancada:</p> <p>- 2 de maig; 24 de desembre; del 31 de desembre al 6 de gener del 2027</p></span> </p>";<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>23 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>Tancat per vacances: del 10 al 21 d'agost.</p> <p>A més de les festes oficials, la Biblioteca estarà tancada:</p> <p>- 7 de setembre (Festa Major)</p> <p> </p></span></p>
gay1;Biblioteca. Avinyó;De 15.30h a 20.30h;De 15.30h a 20.30h;De 15.30h a 20.30h;De 15.30h a 20.30h;De 15.30h a 20.30h;Tancat;Tancat;De 15.30h a 20h;De 15.30h a 20h;De 10:30 a 13:30 h i de 15.30h a 20h;De 15.30h a 20h;De 15.30h a 20h;De 10:30h a 13:30h;Tancat;08012;Avinyó;2322;7;Bages;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>30 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p>Vacances d'hivern: del 22 de desembre al 6 de gener.</p> <p>Tancat del 2 al 6 d'abril, ambòs inclosos.</p> <p>Dissabte, 2 de maig, tancat.</p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>01 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>Vacances del 3 al 31 d'agost, ambdòs inclosos</p> <p>21 i 22 de setembre tancat per festiu local</p> <p> </p> <p> </p></span></p>
gby1;Biblioteca Pere Casaldàliga. Balsareny;De 16:00 a 20:30;De 16:00 a 20:30;De 16:00 a 20:30;De 9:30 a 13:00 i De 16:00 a 20:30;De 16:00 a 20:30;Tancat;Tancat;De 15:30 a 20:00;De 15:30 a 20:00;De 15:30 a 20:00;De 9:30 a 13:00 i De: 15:30 a 20:00;De 15:30 a 20:00;De 9:30 a 13:00;Tancat;08018;Balsareny;3380;7;Bages;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>14 de setembre</span></p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>08 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p><strong>NO TANQUEM PER VACANCES</strong></p></span></p>
gcr1;Biblioteca Marc de Cardona. Cardona;De 16.00 a 20.30;De 16.00 a 20.30;De 16.00 a 20.30;De 16.00 a 20.30;De 16.00 a 20.30;Tancat;Tancat;De 16.00 a 20.30;De 16.00 a 20.30;De 10.00 a 14.00 i de 16.00 a 20.30;De 16.00 a 20.30;De 16.00 a 20.30;De 10.00 a 13.30;Tancat;08047;Cardona;4553;7;Bages;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>20 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p>Setmana Santa 2026: 2 d'abril tanquem a les 19:00h.  Dissabte 4 d'abril TANCAT</p> <p>Sant Joan 2026: 23 de juny tanquem a les 19:00h.</p> <p>Nadal 2026: Tancat els dies 24 i 31 de desembre i 5 de gener</p> <p> </p> <p> </p> <p> </p> <p> </p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>20 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>Tancat per vacances de l'1 al 31 d'agost</p> <p>Festa local 2026: 14 i 15 de setembre</p> <p> </p> <p> </p> <p> </p></span></p>
gfb1;Biblioteca. Sant Fruitós de Bages;De 15:30 a 20:00;De 9:30 a 14:00;De 9:30 a 13:30 i de 15:30 a 20:00;De 15:30 a 20:00;De 9:30 a 14:00;Tancat;Tancat;De 15.00 a 20.00;De 15.00 a 20.00;De 10:00 a 13.30 i de 15:00 a 20:00;De 15.00 a 20.00;De 15.00 a 20.00;De 10:00 a 13:30;Tancat;08213;Sant Fruitós de Bages;9333;7;Bages;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>01 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p>Del 15 de juny fins el 15 de setembre dissabtes tancat</p> <p><u><em>Dies de tancament:</em></u><br>       - 21 de gener<br>       - 7 de juliol<br>       - 12 de setembre<br> <br> <em><u>Horaris especials:</u></em></p> <p>- 5 de gener: de 9:30 a 13: 30 h<br> - 23 de juny: de 9:30 a 13: 30 h</p> <p> </p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>01 de juliol</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>La biblioteca romandrà tancada el 7 de juliol per festa local </p></span></p>
gfs1;Biblioteca Sant Pere Almató. Sant Feliu Sasserra;De 16.00 a 21.00;De 16.00 a 21.00;De 16.00 a 21.00;De 16.00 a 21.00;De 16.00 a 21.00;Tancat;Tancat;De 15.30 a 20.30;De 15.30 a 20.30;De 15.30 a 20.30;De 15.30 a 20.30;De 15.30 a 20.30;De 10.00 a 13.00;Tancat;08212;Sant Feliu Sasserra;633;7;Bages;"<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>01 d’octubre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p><font style='vertical-align: inherit;'><font style='vertical-align: inherit;'>Horari d'hivern: del 1 d'octubre al 31 de maig.</font></font><br>  </p> <p> </p> <p> </p></span> </p>";"<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>01 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p><font style='vertical-align: inherit;'><font style='vertical-align: inherit;'>Horari d'estiu: del dia 1 de juny al 30 de setembre</font></font><br> Dimarts, 23 de juny - tancat Revetlla de Sant Joan<br> Vacances del 3 al 31 d'agost.</p> <p> </p> <p> </p> <p><font style='vertical-align: inherit;'><font style='vertical-align: inherit;'>.</font></font></p></span></p>"
gjv1;Biblioteca Cal Gallifa. Sant Joan de Vilatorrada;De 16.00 a 20.30 h;De 16.00 a 20.30 h;De 16.00 a 20.30 h;De 9.30 a 14 h i de 16.00 a 20.30 h;De 9.30 a 14.00 h;TANCAT;Tancat;De 15.00 a 20.00 h;De 15.00 a 20.00 h;De 15.00 a 20.00 h;De 9.30 a 13 h i de 15.00 a 20.00 h;De 15.00 a 20.00 h;De 9.30 a 13 h;Tancat;08218;Sant Joan de Vilatorrada;11133;7;Bages;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>16 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p>La biblioteca tancarà els següents dies:</p> <p>- Del l'1 al 6 de gener</p> <p>- 21 de febrer </p> <p>- Del 2 al 6 d'abril</p> <p>- De l'1 al 3 de maig</p> <p>- 7 i 8 de desembre</p> <p>- Del 24 al 27 de desembre</p> <p>- 31 de desembre</p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>15 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>La biblioteca tancarà els següents dies:</p> <p>- Del 23 al 28 de juny</p> <p>- Del 3 al 16 d'agost</p> <p>Amb motiu de la convocatòria de vaga, els horaris i els serveis de les biblioteques de la Xarxa de Biblioteques Municipals es poden veure afectats.</p> <p>A les Biblioteques de Barcelona (Barcelona ciutat), les afectacions es poden produir qualsevol dia de la setmana. A la resta de biblioteques de la Xarxa de Biblioteques Municipals (XBM), les incidències es poden produir principalment els divendres i dissabtes.</p> <p>Recorda que pots accedir als serveis digitals de la Xarxa de Biblioteques Municipals i al préstec de continguts digitals a través de Biblio Digital.</p> <p>Disculpa les molèsties que aquesta situació pugui ocasionar.</p></span></p>
gmn1;Biblioteca del Casino. Manresa;De 16.30 h. a 20.30 h.;De 10.30 h. a 14 h. i de 16.30 h. a 20.30 h.;De 16.30 h. a 20.30 h.;De 10.30 h. a 14 h. i de 16.30 h. a 20.30 h.;De 16.30 h. a 20.30 h.;tancat;tancat;De 16 h. a 20.30 h.;De 10 h. a 20.30h.;De 10 h. a 20.30h.;De 10 h. a 20.30h.;De 10 h. a 20.30h.;De 11 h. a 19 h.;tancat;08113;Manresa;80974;7;Bages;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>16 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p>Horari especial 23 juny de 10 a 19 h.</p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>01 de juliol</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p> </p> <p> </p></span></p>
gmn2;Biblioteca Ateneu Les Bases. Manresa;De 9 a 13:30 h.;De 9 a 13:30 h. i de 15:30 a 20:30 h.;De 9 a 13:30 h.;De 9 a 13:30 h. i de 15:30 a 20:30 h.;De 9 a 13:30 h.;Tancat.;Tancat.;De 15:30 a 20:30 h;De 10:30 a 13:30 h i de 15:30 a 20:30 h;De 15:30 a 20:30 h;De 10:30 a 13:30 h i de 15:30 a 20:30 h;De 15:30 a 20:30 h;De 10 a 14 h;Tancat.;08113;Manresa;80974;7;Bages;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>16 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><p>Horari especial 23 juny: tanca a les 19h</p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>01 de juliol</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><p>31 d'agost tancat per Festa Major</p></span></p>
gmo1;Biblioteca Municipal 1 d'octubre. Moià;De 15.30 h a 20.30 h;De 15.30 h a 20.30 h;De 10 h a 13 h i de 15.30 h a 20.30 h;De 15.30 h a 20.30 h;De 15.30 h a 20.30 h;De 10 h a 14 h;Tancat;De 15.30 h a 20.30 h;De 15.30 h a 20.30 h;De 10 h a 13 h i de 15.30 h a 20.30 h;De 15.30 h a 20.30 h;De 10 h a 13 h i de 15.30 h a 20.30 h;De 10 h a 14 h;Tancat;08138;Moià;6828;42;Moianès;<p class='observaciones'><strong> L'horari d'hivern comença el dia:</strong> <span>07 de setembre</span></p> <p class='observaciones'> <strong>Observacions de l'horari: </strong> <span><h3>Nadal</h3> <p>A part dels dies festius:</p> <ul> <li>Tancat el 24 de desembre</li> <li>Tancat el 31 de desembre</li> <li>Tancat el 5 de gener</li> </ul> <ul> </ul> <p> </p></span> </p>;<p class='observaciones'><strong>L'horari d'estiu comença el dia:</strong> <span>22 de juny</span></p> <p class='observaciones'><strong>Observacions de l'horari: </strong><span><h3>Revetlla Sant Joan:</h3> <ul> <li>Dimarts 23 de juny, la biblioteca tancarà a les 19</li> </ul> <h3>Per Festa Major:</h3> <ul> <li>Tancat del 14 al 18 d'agost (ambdós inclosos)</li> </ul></span></p>
